doc_id,document_title,source,document_family,act_type,article_label,article_code,requirement_no,req_type,requirement_text,status,confidence,citation_ref,citation_snippet
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,105,INTERDICTION,Toute personne est interdite de éliminer des déchets dans des installations non autorisées.,TO_VALIDATE,0.75,Art. 50 (p.5-5),Toute personne est interdite de éliminer des déchets dans des installations non autorisées.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,106,INTERDICTION,Toute personne est interdite de contrevenir aux dispositions des articles 13 et 14.,TO_VALIDATE,0.75,Art. 50 (p.5-5),Toute personne est interdite de contrevenir aux dispositions des articles 13 et 14.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,107,DECLARATION,"Toute personne est punie d'un emprisonnement de deux mois à deux ans et d'une amende d'un montant de 100 à 50 000 dinars ou de l'une de ces deux peines seulement, en cas d'infraction à la loi.",TO_VALIDATE,0.6499999761581421,Art. 50 (p.5-5),Est puni d'un emprisonnement de deux mois à deux ans et d'une amende d'un montant de 100 à 50.000 dinars ou de l'une de ces deux peines seulement
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,108,CONDITION,Toute personne est punie si elle a délibérément éliminé des déchets dans des installations n'ayant pas obtenu l'autorisation visée à l'article 26 de la présente loi.,TO_VALIDATE,0.8500000238418579,Art. 50 (p.5-5),Toute personne est punie si elle a délibérément éliminé des déchets dans des installations n'ayant pas obtenu l'autorisation visée à l'article 26 de la présente loi.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,109,DECLARATION,Toute personne est punie d'avoir délibérément contrevenu aux dispositions des articles 13 et 14.,TO_VALIDATE,0.8500000238418579,Art. 50 (p.5-5),Toute personne est punie d'avoir délibérément contrevenu aux dispositions des articles 13 et 14.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,110,DECLARATION,"Toute personne est punie de ne pas avoir fait parvenir les informations exigées ou d'avoir fourni des informations erronées, informations exigées dans l'article 34 de la présente loi.",TO_VALIDATE,0.8500000238418579,Art. 50 (p.5-5),"Toute personne est punie de ne pas avoir fait parvenir les informations exigées ou d'avoir fourni des informations erronées, informations exigées dans l'article 34 de la présente loi."
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,111,RESPONSABILITE,Toute personne est responsable d'avoir délibérément éliminé des déchets dans des installations n'ayant pas obtenu l'autorisation visée à l'article 26 de la présente loi.,TO_VALIDATE,0.8999999761581421,Art. 50 (p.5-5),Toute personne est responsable d'avoir délibérément éliminé des déchets dans des installations n'ayant pas obtenu l'autorisation visée à l'article 26 de la présente loi.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,112,RESPONSABILITE,Toute personne est responsable d'avoir délibérément contrevenu aux dispositions des articles 13 et 14.,TO_VALIDATE,0.8999999761581421,Art. 50 (p.5-5),Toute personne est responsable d'avoir délibérément contrevenu aux dispositions des articles 13 et 14.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,113,RESPONSABILITE,Toute personne est responsable de ne pas avoir fait parvenir les informations exigées dans l'article 34 de la présente loi à l'administration ou d'avoir fourni des informations erronées.,TO_VALIDATE,0.75,Art. 50 (p.5-5),Toute personne est responsable de ne pas avoir fait parvenir les informations exigées dans l'article 34 de la présente loi à l'administration ou d'avoir fourni des informations erronées.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,114,RESPONSABILITE,Toute personne est responsable avoir délibérément éliminé des déchets dans des installations non autorisées.,TO_VALIDATE,0.8999999761581421,Art. 50 (p.5-5),Toute personne est responsable avoir délibérément éliminé des déchets dans des installations non autorisées.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,115,INTERDICTION,Toute personne ne doit pas délibérément contrevenir aux dispositions des articles 13 et 14 de la présente loi.,TO_VALIDATE,0.75,Art. 50 (p.5-5),Toute personne ne doit pas délibérément contrevenir aux dispositions des articles 13 et 14 de la présente loi.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,116,DECLARATION,Toute personne doit faire parvenir les informations exigées dans l'article 34 de la présente loi à l'administration.,TO_VALIDATE,0.75,Art. 50 (p.5-5),"26 de la présente loi, - toute personne ayant délibèrement contrevenu aux dispositions des articles 13 et 14, - toute personne n'ayant pas fait parvenir les informations exigées dans l'article 34 de la présente loi à l'administration ou ayant fournit des informations erronées"
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,117,INTERDICTION,Toute personne ne doit pas fournir des informations erronées à l'administration conformément à l'article 34 de la présente loi.,TO_VALIDATE,0.75,Art. 50 (p.5-5),"26 de la présente loi, - toute personne ayant délibèrement contrevenu aux dispositions des articles 13 et 14, - toute personne n'ayant pas fait parvenir les informations exigées dans l'article 34 de la présente loi à l'administration ou ayant fournit des informations erronées"
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,118,INTERDICTION,"Toute personne ne doit pas délibérément contrevenir aux conditions relatives au conditionnement, au transport et à l'étiquetage de déchets dangereux citées dans l'article 36 de la présente loi.",TO_VALIDATE,0.75,Art. 50 (p.5-5),"26 de la présente loi, - toute personne ayant délibèrement contrevenu aux dispositions des articles 13 et 14, - toute personne n'ayant pas fait parvenir les informations exigées dans l'article 34 de la présente loi à l'administration ou ayant fournit des"
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,119,INTERDICTION,Toute personne ne doit pas délibérément contrevenir aux règlements relatifs à la limitation de la production de déchets dangereux mentionnés dans l'article 38 de la présente loi.,TO_VALIDATE,0.75,Art. 50 (p.5-5),"26 de la présente loi, - toute personne ayant délibèrement contrevenu aux dispositions des articles 13 et 14, - toute personne n'ayant pas fait parvenir les informations exigées dans l'article 34 de la présente loi à"
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,120,RESPONSABILITE,"Toute personne est responsable en cas de contravention aux conditions relatives au conditionnement, au transport et à l'étiquetage de déchets dangereux.",TO_VALIDATE,0.8999999761581421,Art. 50 (p.5-5),"Toute personne est responsable en cas de contravention aux conditions relatives au conditionnement, au transport et à l'étiquetage de déchets dangereux."
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,121,RESPONSABILITE,Toute personne est responsable en cas de contravention aux règlements relatifs à la limitation de la production de déchets dangereux.,TO_VALIDATE,0.8999999761581421,Art. 50 (p.5-5),Toute personne est responsable en cas de contravention aux règlements relatifs à la limitation de la production de déchets dangereux.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,122,RESPONSABILITE,Toute personne est responsable en cas de contravention aux règlements mentionnés dans l'article 41 de la présente loi.,TO_VALIDATE,0.8999999761581421,Art. 50 (p.5-5),Toute personne est responsable en cas de contravention aux règlements mentionnés dans l'article 41 de la présente loi.
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 47,47,123,RESPONSABILITE,Toute personne ayant délibérément éliminé des déchets dans des installations n'ayant pas obtenu l'autorisation visée à l'article 26 est punie d'un emprisonnement de deux mois à deux ans et d'une amende de 100 à 50 000 dinars ou de l'une de ces deux peines seulement.,TO_VALIDATE,0.6499999761581421,Art. 47 (p.5-5),"Est puni d'un emprisonnement de deux mois à deux ans et d'une amende d'un montant de 100 à 50.000 dinars ou de l'une de ces deux peines seulement : d'établissements et d'entreprises agrées pour gérer cette catégorie de déchets, - toute personne ayant délibèrement éliminé des déchets dans des installations n'ayant pas"
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 48,48,124,RESPONSABILITE,"Les infractions aux dispositions des articles 31, 32, 35, 39, 40, et 42 relatifs aux déchets dangereux sont punies d'une peine d'emprisonnement d'un mois à cinq ans et d'une amende d'un montant de 10.000 à 500.000 dinars.",TO_VALIDATE,0.6499999761581421,Art. 48 (p.5-5),"Les infractions aux dispositions des articles 31, 32, 35, 39, 40, et 42 relatifs aux déchets dangereux sont punies d'une peine d'emprisonnement d'un mois à cinq ans et d'une amende d'un montant de 10.000 à 500.000 dinars."
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 49,49,125,RESPONSABILITE,Les contrevenants sont punis d'un emprisonnement de deux mois à deux ans et d'une amende d'un montant de 100 à 50 000 dinars ou de l'une de ces deux peines seulement.,TO_VALIDATE,0.6499999761581421,Art. 49 (p.5-5),Est puni d'un emprisonnement de deux mois à deux ans et d'une amende d'un montant de 100 à 50.000 dinars ou de l'une de ces deux peines seulement
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 49,49,126,RESPONSABILITE,Toute personne est punie d'une amende d'un montant de 100 à 50 000 dinars selon la gravité de l'infraction.,TO_VALIDATE,0.6499999761581421,Art. 49 (p.5-5),"Les infractions aux dispositions des articles 5, 7, 11, 12, 15, 27, 28, 29 et 33 de la présente loi et des textes pris pour leur application sont punis d'une amende d'un montant de 100 à 50.000 dinars, selon la gravité de l'infraction."
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 49,49,127,RESPONSABILITE,"Toute personne est punie d'un emprisonnement de deux mois à deux ans et d'une amende d'un montant de 100 à 50 000 dinars ou de l'une de ces deux peines seulement, ayant délibérément éliminé des déchets dans des établissements et entreprises agréés pour gérer cette catégorie de déchets.",TO_VALIDATE,0.6499999761581421,Art. 49 (p.5-5),"Les infractions aux dispositions des articles 5, 7, 11, 12, 15, 27, 28, 29 et 33 de la présente loi et des textes pris pour leur application sont punis d'une amende d'un montant de 100 à 50.000 dinars, selon la gravité de l'infraction. - Est puni d'un emprisonnement de deux mois à deux ans et d'une amende d'un montant"
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 49,49,128,CONDITION,"Lorsque l'auteur de l'infraction est une personne morale, elle est condamnée aux peines pécuniaires prévues par la présente loi.",TO_VALIDATE,0.8999999761581421,Art. 49 (p.5-5),"Lorsque l'auteur de l'infraction est une personne morale, elle sera condamnée aux peines pécuniaires prévues par la présente loi Le Tribunal peut prononcer les peines prévues par la présente"
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,129,CONDITION,"En cas de poursuites ou de condamnation pour l'une des infractions visées à l'article 48 de la présente loi, Le tribunal compétent peut prononcer la suspension de l'activité ayant causé les dommages jusqu'à la mise en place des équipements ou des réparations nécessaires pour mettre fin à la pollution.",TO_VALIDATE,0.699999988079071,Art. 50 (p.5-5),"En cas de poursuites ou de condamnation pour l'une des infractions visées à l'article 48 de la présente loi, le tribunal compétent peut prononcer la suspension de l'activité ayant causé les dommages jusqu'à la mise en place des équipements ou des réparations nécessaires pour mettre fin à la pollution ."
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 50,50,130,CONDITION,"En cas de condamnation pour l'une des infractions visées à l'article 48 de la présente loi, Le tribunal peut ordonner la publication dans deux quotidiens de tout le texte ou d'extraits des jugements de condamnation aux frais du contrevenant.",TO_VALIDATE,0.8999999761581421,Art. 50 (p.5-5),"Le tribunal peut en cas de condamnation pour l'une des infractions visées à l'article 48 de la présente loi, ordonner la publication dans deux quotidiens de tout le texte ou d'extraits des jugements de condamnation, aux frais du contrevenant."
a081cb3c-d614-4a26-856b-bf3c606c7909,Loi n° 96-41,upload_ui,REGLEMENTAIRE,LOI,Art. 51,51,131,CONDITION,Le tribunal peut ordonner la publication dans deux quotidiens de tout le texte ou d'extraits des jugements de condamnation aux frais du contrevenant en cas de condamnation pour l'une des infractions visées à l'article 48 de la présente loi.,DRAFT,0.8999999761581421,Art. 51 (p.5-5),"Le tribunal peut en cas de condamnation pour l'une des infractions visées à l'article 48 de la présente loi, ordonner la publication dans deux quotidiens de tout le texte ou d'extraits des jugements de condamnation, aux frais du contrevenant."
